ship_id,trx_id,space,speed,skill,defence,attack,morale,price
21186,17743,7,14,8,5,6,10,0.075
14884,17744,7,7,6,9,6,9,0.08
29552,17745,12,8,12,10,15,9,0.3
36030,17746,7,11,8,11,15,10,0.02
15793,17748,11,12,8,5,9,9,0.09
7883,17749,11,12,9,6,10,11,0.08
24733,17752,11,8,9,9,14,6,0.12
21186,17753,7,14,8,5,6,10,0.07
14748,17757,11,11,15,8,7,14,0.18
9740,17758,7,10,15,9,14,11,0.09
3167,17762,10,6,13,11,11,9,0.14
12099,17764,9,9,7,11,10,9,0.08
18024,17765,6,8,15,8,5,5,0.071
9740,17768,7,10,15,9,14,11,0.133
17629,17773,15,9,11,14,9,12,0.12
25400,17778,15,8,13,12,10,13,0.15
19848,17781,5,15,5,7,5,9,0.085
25496,17796,11,10,8,14,7,13,0.106
10090,17798,5,9,11,13,5,10,0.07
17832,17801,8,11,13,11,7,7,0.1
31750,17810,15,13,9,12,15,7,0.21
7646,17815,12,6,6,11,11,15,0.28
9702,17823,11,6,13,11,7,15,0.12
20095,17826,5,10,6,14,5,12,0.089
648,17829,11,12,15,13,10,10,0.15
23160,17832,5,9,13,11,5,11,0.07
16135,17833,7,6,15,13,12,16,0.11
16135,17838,7,6,15,13,12,16,0.13
35763,17845,12,10,12,13,9,13,0.133
8991,17847,6,8,14,13,14,14,0.11
16762,17850,9,11,8,9,13,5,0.12
25848,17856,12,15,12,14,10,15,0.45
9660,17857,12,14,14,7,5,11,0.144
12160,17862,5,13,8,13,6,10,0.1
11677,17863,8,12,14,8,15,9,0.199
30044,17867,9,12,7,9,12,11,0.15
17285,17873,11,15,8,5,10,13,0.18
3349,17875,10,6,14,12,14,8,0.13
2843,17877,11,6,13,11,8,11,0.137
33187,17879,12,14,6,7,8,11,0.06
17663,17880,6,9,12,14,15,11,0.21
10553,17882,7,11,6,10,5,7,0.09
18079,17884,9,15,12,13,15,5,0.29
13222,17897,11,11,7,9,10,10,0.148
11199,17898,11,12,13,5,5,9,0.15
32952,17899,11,5,14,6,12,6,0.1
32489,17900,6,5,13,15,13,6,0.1
17367,17907,7,11,7,7,8,11,0.08
13134,17909,13,7,8,13,7,12,0.1
25440,17911,12,13,15,6,7,9,0.13
48214,17912,8,15,15,5,15,13,0.5
18069,17914,12,12,14,8,6,7,0.1
8991,17924,6,8,14,13,14,14,0.125
18011,17925,11,15,14,10,7,14,0.14
22531,17930,15,12,6,12,13,13,0.29
15602,17934,8,15,8,9,7,7,0.09
27563,17940,6,13,6,11,13,8,0.1
43995,17941,13,12,14,15,13,14,0.85
18011,17948,11,15,14,10,7,14,0.194
26426,17963,6,13,8,12,11,6,0.1
12180,17964,7,6,9,9,14,11,0.15
31773,17965,5,13,15,11,6,14,0.121
35480,17969,6,8,8,11,14,8,0.097
14884,17973,7,7,6,9,6,9,0.1
25431,17974,7,5,5,14,7,6,0.1
12188,17977,9,13,10,14,6,8,0.11
15319,17978,5,13,13,14,10,12,0.3
15910,17980,8,5,5,6,13,12,0.09
11393,17983,8,10,8,6,5,13,0.1
17479,17991,6,5,6,10,13,7,0.08
27175,17993,11,11,14,6,5,8,0.119
15903,18007,12,13,12,14,8,6,0.16
24767,18008,8,8,10,11,5,11,0.089
15576,18011,8,13,11,13,15,14,0.45
4610,18012,6,6,10,14,5,5,0.09
24767,18015,8,8,10,11,5,11,0.152
17479,18016,6,5,6,10,13,7,0.09
6888,18017,11,13,15,8,10,13,0.15
7172,18020,11,15,6,10,7,13,0.15
23006,18023,7,15,12,13,9,5,0.14
14340,18027,14,13,6,5,12,9,0.11
15683,18031,6,6,14,8,8,11,0.09
6888,18032,11,13,15,8,10,13,0.194
39118,18035,8,9,11,11,5,7,0.08
22292,18036,13,13,15,9,15,15,0.99
22661,18037,5,9,7,9,7,10,0.08
3696,18038,8,12,11,6,11,6,0.06
17410,18042,10,12,9,6,7,12,0.055
28521,18043,12,13,8,10,10,8,0.15
25458,18044,6,11,13,8,7,7,0.07
27478,18045,9,15,9,11,11,10,0.05
3696,18047,8,12,11,6,11,6,0.083
17410,18048,10,12,9,6,7,12,0.094
15591,18052,11,8,10,9,6,9,0.08
3820,18055,5,5,5,8,5,5,0.05
396,18056,14,6,12,5,13,15,0.14
526,18058,12,14,6,13,13,8,0.12
80,18059,5,13,8,13,6,14,0.13
11401,18062,9,6,9,6,11,15,0.12
25080,18064,12,13,13,10,7,9,0.145
21223,18066,12,8,11,5,5,11,0.087
4465,18067,16,8,7,14,15,6,0.12
3794,18068,14,8,13,12,10,8,0.12
22994,18072,6,9,12,15,8,11,0.15
16915,18076,11,6,6,5,12,5,0.08
7962,18079,6,10,14,8,11,14,0.1
11499,18090,8,8,10,9,9,5,0.1
17612,18091,14,10,13,6,10,10,0.15
11746,18092,10,5,13,12,5,15,0.1
11789,18093,13,11,8,13,6,8,0.09
28066,18095,6,15,12,9,10,13,0.24
21346,18096,8,7,5,11,13,6,0.089
11225,18097,11,13,10,6,7,6,0.15
2716,18100,10,8,10,10,14,15,0.29
17869,18108,6,7,14,7,7,8,0.06
17869,18110,6,7,14,7,7,8,0.083
3667,18111,11,11,13,15,14,10,0.36
22860,18112,15,6,14,6,6,10,0.081
14759,18113,6,12,8,8,8,7,0.08
3076,18114,12,5,8,12,7,10,0.15
43514,18116,8,9,10,13,7,10,0.09
8500,18117,13,5,5,13,11,9,0.09
25855,18120,14,14,6,8,13,13,0.15
35668,18121,13,8,14,14,8,6,0.2
27670,18124,9,10,7,15,7,16,0.1
519,18127,9,13,13,6,10,13,0.12
22544,18128,5,5,7,7,15,11,0.1
15995,18129,6,5,9,8,13,7,0.092
10446,18135,6,11,10,10,5,7,0.099
21346,18141,8,7,5,11,13,6,0.088
5085,18142,9,11,14,6,6,15,0.08
16915,18143,11,6,6,5,12,5,0.09
28504,18144,16,11,8,16,16,16,1.15
12095,18149,11,6,9,10,13,14,0.11
526,18151,12,14,6,13,13,8,0.143
18669,18153,10,15,9,9,8,11,0.12
10800,18159,8,5,8,8,5,15,0.09
10680,18164,5,13,10,14,8,13,0.085
2923,18165,7,5,10,12,5,8,0.082
12063,18172,12,11,5,5,7,12,0.09
6838,18178,6,12,15,7,5,8,0.09
10517,18180,14,6,15,12,5,5,0.12
16070,18181,7,9,11,5,5,8,0.09
3474,18183,6,5,12,8,13,8,0.1
24498,18185,14,10,13,8,14,14,0.2
14406,18189,12,15,11,8,12,15,0.3
46363,18193,7,5,11,6,7,14,0.084
27035,18194,6,10,10,5,8,13,0.15
3199,18197,7,8,9,9,13,10,0.09
9467,18199,12,6,9,14,9,11,0.19
27962,18202,10,11,12,11,7,6,0.12
3199,18209,7,8,9,9,13,10,0.08
27966,18210,15,15,11,6,13,6,0.5
16198,18211,11,10,11,11,8,11,0.11
121,18216,11,14,15,7,5,6,0.2
16341,18226,11,10,10,11,11,11,0.25
11789,18232,13,11,8,13,6,8,0.159
17771,18237,8,12,6,5,6,10,0.085
21509,18238,12,5,13,7,6,7,0.083
27193,18243,9,15,8,11,7,11,0.15
45161,18251,9,8,8,5,8,5,0.082
3226,18254,7,10,8,9,10,10,0.1
21905,18257,11,15,11,14,11,5,0.15
32729,18258,13,11,8,14,14,15,0.15
18483,18261,10,15,13,5,14,8,0.17
22617,18264,10,5,13,9,7,13,0.08
10680,18270,5,13,10,14,8,13,0.1
11203,18271,15,5,13,11,8,7,0.1
6840,18278,6,15,5,15,8,9,0.1
16033,18280,6,5,11,5,5,9,0.075
6838,18283,6,12,15,7,5,8,0.098
35978,18284,7,13,9,14,14,8,0.11
29882,18287,9,9,6,11,10,5,0.11
30481,18290,14,15,6,12,7,14,0.13
26135,18292,12,15,10,8,5,7,0.1
2456,18304,11,15,6,5,11,13,0.025
15382,18306,10,6,6,8,15,13,0.15
28383,18307,9,13,9,5,12,12,0.12
8202,18311,11,13,14,5,6,13,0.135
35978,18313,7,13,9,14,14,8,0.123
10508,18317,5,5,7,14,8,5,0.09
27478,18318,9,15,9,11,11,10,0.14
48272,18327,12,9,8,13,10,12,0.15
2431,18329,9,8,7,8,6,13,0.1
25848,18338,12,15,12,14,10,15,1.5
14322,18339,12,12,15,15,13,6,0.3
21408,18341,6,15,9,8,7,15,0.15
13730,18342,6,12,10,5,9,13,0.11
13765,18344,5,12,15,8,14,13,0.13
17733,18345,6,12,14,6,8,14,0.09
18337,18347,12,12,8,5,12,5,0.088
35978,18348,7,13,9,14,14,8,0.106
16699,18349,15,9,6,7,7,5,0.082
35771,18355,9,14,6,13,13,13,0.15
7539,18357,9,6,8,10,14,5,0.15
21971,18360,9,12,6,5,7,11,0.099
21331,18362,11,8,10,8,11,14,0.099
10994,18368,9,10,15,8,10,5,0.13
10983,18373,13,14,8,5,14,15,0.2
13953,18375,6,10,10,8,13,9,0.1
3794,18380,14,8,13,12,10,8,0.12
7344,18381,15,5,7,11,5,5,0.1
8900,18387,12,8,10,8,7,9,0.08
33885,18394,6,9,11,11,9,7,0.05
33885,18397,6,9,11,11,9,7,0.073
2975,18405,7,9,9,14,13,10,0.12
28727,18414,6,13,11,12,13,15,0.25
26663,18427,12,13,7,12,7,6,0.1
3205,18429,8,15,13,13,10,7,0.113
3151,18439,9,5,8,12,8,12,0.085
21809,18440,12,6,15,9,6,12,0.15
43514,18441,8,9,10,13,7,10,0.11
25077,18444,5,10,6,12,10,7,0.077
17304,18445,10,15,9,10,7,8,0.084
17568,18448,6,10,14,14,9,13,0.073
11041,18450,5,11,8,8,8,11,0.12
853,18452,9,10,11,14,6,12,0.095
28018,18453,7,11,10,13,7,12,0.07
23398,18459,12,5,8,11,7,11,0.1
21401,18460,14,6,12,12,12,15,0.1
3030,18461,15,13,6,8,11,10,0.07
21401,18462,14,6,12,12,12,15,0.143
20127,18464,8,14,9,13,5,6,0.1
16486,18467,6,6,13,14,6,15,0.084
25077,18471,5,10,6,12,10,7,0.08
28214,18484,11,13,9,7,8,8,0.1
16904,18488,10,15,5,12,6,7,0.1
21509,18490,12,5,13,7,6,7,0.15
14910,18492,6,10,15,12,9,8,0.11
28205,18495,5,14,15,13,7,11,0.18
6853,18496,6,5,14,6,13,5,0.08
17733,18497,6,12,14,6,8,14,0.09
36948,18508,11,5,10,5,14,15,0.25
28535,18512,15,10,6,11,8,12,0.13
11016,18515,13,15,5,11,6,10,0.12
17685,18518,6,13,5,7,13,10,0.12
12481,18525,6,8,11,12,14,8,0.13
26135,18526,12,15,10,8,5,7,0.091
7537,18528,6,13,11,12,5,12,0.083
16721,18533,6,10,15,14,5,5,0.08
3051,18534,12,12,15,5,7,11,0.12
10102,18539,5,15,11,7,7,15,0.11
18228,18541,11,13,8,12,8,5,0.15
3794,18546,14,8,13,12,10,8,0.133
18339,18548,14,11,15,10,15,9,0.2
28379,18550,11,13,13,13,13,7,0.2
22531,18553,15,12,6,12,13,13,0.6
26426,18554,6,13,8,12,11,6,0.1
9256,18563,11,8,6,6,7,8,0.08
35113,18572,11,13,15,11,10,8,0.096
22305,18576,8,13,13,9,7,7,0.09
14492,18582,9,15,14,10,5,5,0.1
3032,18584,6,13,6,9,8,7,0.095
16616,18595,6,6,7,5,7,14,0.09
12990,18596,5,8,10,5,11,9,0.115
13443,18597,5,9,15,12,10,5,0.115
12512,18604,11,8,11,11,13,13,0.182
16721,18617,6,10,15,14,5,5,0.08
28703,18620,7,9,7,8,5,6,0.079
10291,18625,6,12,8,9,13,13,0.12
20428,18626,11,15,7,11,11,14,0.08
24896,18631,14,15,14,11,8,9,0.12
7378,18632,9,15,8,6,12,12,0.084
28855,18635,5,9,6,12,8,8,0.066
11688,18639,7,12,12,15,7,12,0.115
12409,18640,11,9,14,12,15,7,0.13
20095,18642,5,10,6,14,5,12,0.078
14801,18645,12,9,10,12,14,9,0.23
27837,18646,8,12,11,5,10,8,0.12
2108,18649,8,5,6,12,5,9,0.078
20428,18658,11,15,7,11,11,14,0.184
2230,18663,12,5,7,9,6,6,0.08
26423,18672,12,8,6,9,5,6,0.11
11098,18674,9,6,13,12,12,10,0.077
3270,18677,12,5,14,12,15,15,0.3
22456,18678,8,5,12,14,12,10,0.1
12506,18682,15,15,6,14,14,13,0.2
12506,18683,15,15,6,14,14,13,0.71
5119,18685,9,13,15,15,14,9,0.25
12417,18687,14,10,15,8,7,15,0.25
10090,18688,5,9,11,13,5,10,0.084
17869,18691,6,7,14,7,7,8,0.075
9814,18693,9,15,6,12,9,11,0.12
28855,18694,5,9,6,12,8,8,0.076
20838,18695,8,13,11,8,15,9,0.15
3072,18700,5,15,5,10,11,7,0.1
17869,18703,6,7,14,7,7,8,0.075
10411,18705,10,13,15,11,8,13,0.05
10411,18707,10,13,15,11,8,13,0.143
21207,18708,13,15,13,8,11,14,0.07
9005,18712,7,16,16,15,15,16,1.0
2920,18715,8,14,15,15,6,6,0.1
17456,18718,12,6,12,10,15,14,0.5
18371,18720,15,13,7,10,15,11,0.5
23327,18736,5,6,13,6,15,11,0.1
17764,18738,11,11,13,6,10,5,0.1
18289,18740,6,11,8,14,10,13,0.11
9094,18749,13,13,6,9,12,5,0.17
21207,18751,13,15,13,8,11,14,0.27
28703,18752,7,9,7,8,5,6,0.079
11128,18754,6,15,13,14,5,13,0.11
35055,18756,12,15,15,13,6,11,0.25
7325,18757,10,15,11,6,10,13,0.122
29475,18764,12,6,12,15,11,9,0.1
17952,18769,6,14,8,15,14,15,0.25
13011,18772,9,15,12,7,6,8,0.075
13011,18774,9,15,12,7,6,8,0.105
8006,18775,11,6,10,11,5,9,0.06
12363,18777,5,14,14,6,5,15,0.15
8006,18782,11,6,10,11,5,9,0.088
44382,18783,11,10,9,9,8,8,0.07
35447,18795,11,14,10,10,5,11,0.13
18334,18796,14,10,6,8,14,10,0.1
28700,18798,12,8,5,8,5,8,0.069
28700,18801,12,8,5,8,5,8,0.089
3032,18814,6,13,6,9,8,7,0.083
18294,18823,15,15,11,14,15,10,0.53
37431,18832,7,15,6,12,7,10,0.13
17443,18841,12,11,13,7,12,6,0.12
24897,18848,13,7,7,13,8,6,0.1
14853,18852,5,13,9,8,12,8,0.1
13780,18853,6,6,9,14,5,8,0.065
15472,18855,11,15,15,11,13,11,0.25
16341,18857,11,10,10,11,11,11,0.32
13780,18867,6,6,9,14,5,8,0.1
27991,18895,6,6,13,8,7,8,0.09
6705,18896,9,8,11,9,12,13,0.09
16219,18898,11,12,7,6,13,5,0.094
22948,18902,11,11,11,15,6,13,0.1
18222,18903,12,9,15,10,15,11,0.2
16486,18909,6,6,13,14,6,15,0.1
27357,18911,13,5,9,8,13,8,0.13
12863,18915,8,6,14,5,14,10,0.099
6837,18921,11,12,14,7,6,13,0.11
6912,18924,9,13,10,14,14,14,0.3
18334,18926,14,10,6,8,14,10,0.105
29191,18931,11,13,10,15,5,12,0.13
16040,18932,7,15,13,5,7,11,0.09
14732,18947,8,8,15,13,7,8,0.1
7224,18950,12,8,8,10,8,8,0.11
27991,18952,6,6,13,8,7,8,0.1
17285,18953,11,15,8,5,10,13,0.13
21229,18958,13,9,14,12,8,14,0.22
22995,18968,7,14,13,11,9,12,0.16
389,18974,11,15,8,12,15,5,0.298
29477,18975,11,15,11,11,11,7,0.148
8311,18977,6,13,8,11,5,5,0.09
27021,18980,6,13,6,8,11,5,0.1
33781,18981,8,16,7,15,15,8,0.1
18339,18982,14,11,15,10,15,9,0.254
33781,18988,8,16,7,15,15,8,0.154
9256,18989,11,8,6,6,7,8,0.1
35113,19000,11,13,15,11,10,8,0.154
27488,19001,15,11,15,6,10,13,0.25
182,19002,5,15,11,12,6,9,0.1
27540,19004,11,12,14,14,8,5,0.11
18563,19007,11,5,10,15,6,8,0.1
530,19010,8,15,8,10,15,5,0.035
28442,19016,12,5,11,13,12,6,0.13
9549,19019,13,15,8,7,11,15,0.16
22049,19021,6,11,9,14,12,11,0.2
10818,19024,14,13,11,11,11,10,0.4
40058,19026,11,7,12,5,8,11,0.09
17036,19031,6,9,11,12,10,9,0.09
33406,19032,12,12,15,9,6,8,0.1
22324,19036,9,14,16,9,14,11,0.2
29507,19040,8,5,8,11,14,5,0.1
24758,19043,9,8,6,12,15,10,0.18
3130,19049,12,13,12,6,9,11,0.12
15389,19053,11,11,11,9,13,11,0.2
4952,19059,5,8,5,8,5,13,0.1
15082,19063,16,10,12,12,12,15,0.5
8924,19070,8,5,13,13,12,12,0.12
26920,19073,8,5,6,8,12,14,0.09
5070,19074,14,16,9,14,9,9,0.3
16122,19079,15,6,9,8,10,14,0.19
25076,19083,5,11,9,12,5,6,0.085
27995,19086,7,8,12,15,7,11,0.11
10446,19090,6,11,10,10,5,7,0.099
18385,19111,9,8,15,11,10,15,0.15
21590,19112,12,12,13,13,11,8,0.21
10874,19123,5,8,10,7,14,9,0.14
4521,19133,15,9,15,11,14,12,0.49
18068,19138,10,11,13,14,8,13,0.104
29142,19139,10,9,12,7,12,8,0.1
15193,19142,6,16,12,11,7,16,0.2
13114,19143,11,6,10,14,7,11,0.1
17079,19150,11,13,7,10,5,13,0.11
3321,19153,5,12,8,15,6,8,0.09
12157,19155,12,8,9,6,6,10,0.115
13546,19160,8,6,6,7,7,8,0.08
18429,19161,15,5,15,6,6,5,0.15
22716,19164,15,8,12,13,12,12,0.19
2372,19165,15,5,6,6,13,7,0.089
25031,19167,8,15,8,13,8,8,0.11
17937,19172,5,10,9,11,7,8,0.079
13711,19173,14,6,12,14,13,13,0.22
22561,19182,8,12,6,12,13,9,0.2
22716,19187,15,8,12,13,12,12,0.24
25077,19189,5,10,6,12,10,7,0.1
28322,19190,15,5,11,14,10,15,0.22
28619,19191,8,8,8,12,5,13,0.125
45448,19193,12,15,9,15,13,15,0.5
25057,19196,5,13,8,8,8,15,0.1
12306,19198,8,8,8,14,5,13,0.081
35087,19199,6,11,7,12,7,14,0.098
21468,19201,11,9,13,11,5,8,0.01
33846,19202,8,15,10,14,13,12,0.18
3464,19204,12,5,13,6,7,11,0.09
28703,19205,7,9,7,8,5,6,0.075
6945,19208,11,12,11,15,8,8,0.09
20254,19218,6,11,11,9,6,11,0.2
11540,19221,7,13,14,12,7,9,0.01
8923,19222,6,7,9,13,8,15,0.01
28373,19224,11,15,10,9,13,5,0.115
11540,19225,7,13,14,12,7,9,0.073
8923,19234,6,7,9,13,8,15,0.1
17583,19235,10,7,11,10,9,7,0.105
25533,19237,12,6,6,5,7,6,0.105
11731,19239,14,9,9,13,9,7,0.12
11484,19244,8,5,13,7,13,13,0.15
530,19246,8,15,8,10,15,5,0.113
10704,19254,14,8,14,15,5,9,0.13
188,19255,10,13,10,11,9,14,0.2
191,19256,7,12,15,12,11,13,0.2
38194,19257,11,6,10,11,6,13,0.135
36362,19261,6,10,7,12,11,12,0.1
8384,19273,5,13,15,5,7,12,0.1
11203,19274,15,5,13,11,8,7,0.09
22552,19275,6,10,6,15,11,9,0.12
24950,19277,11,8,7,9,6,6,0.12
9018,19278,10,10,11,5,8,6,0.12
27540,19282,11,12,14,14,8,5,0.13
18959,19285,5,8,9,11,10,15,0.099
2090,19287,14,6,12,11,5,5,0.078
11778,19289,10,15,12,5,12,10,0.175
6757,19290,5,13,13,11,12,8,0.13
25210,19291,10,10,5,15,11,13,0.149
17889,19294,8,13,5,9,6,13,0.098
8452,19297,8,14,14,14,10,15,0.15
2090,19299,14,6,12,11,5,5,0.095
41605,19308,5,8,9,13,6,5,0.094
6815,19313,11,13,7,12,6,10,0.099
13192,19317,9,12,10,9,14,10,0.14
48203,19318,15,5,10,11,8,11,0.1
23745,19324,9,9,8,5,5,5,0.11
33808,19327,9,13,10,7,15,12,0.09
7224,19328,12,8,8,10,8,8,0.095
12187,19330,11,13,8,13,6,8,0.1
33808,19331,9,13,10,7,15,12,0.133
21088,19335,9,5,15,10,11,9,0.11
18334,19336,14,10,6,8,14,10,0.15
2538,19338,12,7,7,13,10,14,0.18
17817,19341,11,13,12,9,6,10,0.15
10950,19348,6,6,11,12,8,6,0.17
27955,19356,12,5,9,8,15,10,0.1
22001,19359,15,13,11,10,14,16,1.052
12186,19368,8,13,7,9,7,5,0.09
11893,19370,10,7,13,7,7,7,0.12
13471,19372,15,7,8,6,6,8,0.11
13522,19373,13,6,8,9,13,12,0.11
2196,19375,5,8,9,14,8,10,0.1
17793,19380,11,7,11,14,9,11,0.09
27844,19382,14,6,7,16,8,8,0.09
16302,19386,8,13,11,11,9,10,0.1
28791,19387,8,15,13,8,5,6,0.099
7646,19389,12,6,6,11,11,15,0.23
23027,19390,5,11,7,14,6,10,0.096
11205,19393,11,6,9,6,7,9,0.13
48212,19399,8,15,7,13,6,14,0.12
27844,19403,14,6,7,16,8,8,0.114
22592,19414,9,15,6,10,8,9,0.12
17883,19417,12,14,9,14,6,5,0.15
20838,19419,8,13,11,8,15,9,0.15
27993,19421,11,9,12,14,5,5,0.08
24646,19424,11,11,9,8,7,7,0.1
11705,19425,14,16,12,15,11,14,1.0
18309,19426,7,11,7,5,11,5,0.12
27844,19427,14,6,7,16,8,8,0.11
17683,19428,13,8,13,13,7,6,0.083
7719,19434,11,6,13,9,14,9,0.14
9513,19437,12,14,8,8,11,6,0.12
16396,19441,15,14,15,13,10,13,1.0
8607,19443,14,12,7,10,12,13,0.2
29191,19444,11,13,10,15,5,12,0.175
16040,19447,7,15,13,5,7,11,0.105
6909,19450,12,14,8,9,7,5,0.12
25006,19451,6,7,11,5,5,13,0.095
13546,19453,8,6,6,7,7,8,0.094
2433,19454,6,12,10,5,7,8,0.116
3184,19458,15,15,6,8,6,8,0.15
28811,19459,11,15,6,9,5,13,0.09
28219,19466,12,10,10,6,8,16,0.2
26997,19467,5,12,13,5,7,8,0.115
27993,19469,11,9,12,14,5,5,0.1
8311,19470,6,13,8,11,5,5,0.11
17013,19471,11,11,6,13,8,14,0.15
2553,19472,15,14,15,15,8,9,0.3
12848,19477,5,15,9,15,7,8,0.13
13471,19480,15,7,8,6,6,8,0.091
13276,19481,13,11,5,13,12,7,0.149
40363,19482,6,12,8,5,14,8,0.15
11715,19483,13,12,16,10,16,8,0.29
17007,19484,15,12,14,9,12,14,0.34
2750,19487,6,13,7,11,8,11,0.12
39264,19495,6,11,15,8,5,5,0.1
21460,19497,8,9,15,9,6,13,0.16
11566,19501,13,12,13,9,7,9,0.18
6815,19502,11,13,7,12,6,10,0.115
28995,19508,13,5,12,14,5,12,0.15
15319,19510,5,13,13,14,10,12,0.09
27993,19511,11,9,12,14,5,5,0.104
25364,19513,10,11,6,7,7,16,0.11
3205,19514,8,15,13,13,10,7,0.14
24994,19516,12,6,10,15,10,8,0.13
25005,19519,10,9,6,13,11,9,0.13
22443,19520,12,15,8,6,9,6,0.13
2936,19521,9,15,11,9,13,7,0.13
16742,19522,8,13,10,14,12,8,0.13
16513,19523,9,14,11,7,11,8,0.13
13765,19534,5,12,15,8,14,13,0.17
17889,19536,8,13,5,9,6,13,0.15
8132,19537,8,13,10,5,5,5,0.106
12952,19540,9,10,13,8,6,13,0.15
12319,19542,6,5,13,11,11,12,0.15
8340,19544,9,6,14,14,6,8,0.095
17568,19545,6,10,14,14,9,13,0.095
28018,19546,7,11,10,13,7,12,0.095
8340,19549,9,6,14,14,6,8,0.098
8172,19554,5,10,5,12,8,9,0.11
28411,19555,13,16,12,10,7,8,0.13
2877,19558,12,13,9,5,11,7,0.1
37691,19559,10,5,11,9,13,13,0.15
16177,19567,13,12,13,13,10,6,0.12
3463,19569,14,15,15,10,5,5,0.13
28033,19572,10,10,6,5,10,15,0.123
25032,19573,9,11,7,13,7,9,0.1
11764,19575,13,6,5,14,7,12,0.09
13961,19578,7,15,6,7,7,8,0.1
20772,19579,12,9,13,12,9,12,0.25
21360,19581,9,11,5,9,10,12,0.1
28203,19582,12,15,6,9,8,15,0.12
8838,19585,6,6,11,8,14,15,0.099
18294,19587,15,15,11,14,15,10,0.79
24660,19591,15,15,15,11,6,9,0.165
12870,19599,13,9,12,6,13,12,0.14
15319,19603,5,13,13,14,10,12,0.15
8452,19605,8,14,14,14,10,15,0.205
37685,19607,6,13,8,11,12,11,0.125
28660,19613,8,15,9,6,13,5,0.09
18443,19618,8,5,9,10,7,10,0.09
11360,19619,8,7,6,11,6,13,0.089
28428,19622,6,6,8,8,7,14,0.089
25001,19626,6,11,14,10,7,14,0.13
1293,19627,11,13,11,11,11,11,0.45
18443,19634,8,5,9,10,7,10,0.09
14172,19636,12,14,6,5,7,6,0.11
6946,19637,13,11,14,14,14,7,0.25
15908,19638,11,5,6,14,11,11,0.114
6958,19639,6,7,11,13,12,11,0.2
6980,19641,13,12,8,6,8,12,0.15
7014,19646,15,15,11,13,11,14,0.55
30752,19648,9,10,12,11,12,8,0.25
14367,19651,10,12,15,9,5,11,0.103
20198,19652,10,10,14,7,13,15,0.3
27826,19654,6,16,16,10,11,13,0.199
8539,19655,13,5,6,14,7,14,0.143
28698,19662,12,15,15,13,12,6,0.24
17593,19664,9,13,8,12,6,13,0.1
18298,19667,11,6,11,12,8,5,0.11
25330,19671,11,9,8,10,13,14,0.12
15780,19672,6,12,11,12,15,11,0.12
15780,19676,6,12,11,12,15,11,0.16
16027,19680,10,8,11,8,9,9,0.089
25330,19681,11,9,8,10,13,14,0.15
4023,19683,9,8,11,11,5,13,0.1
37356,19684,11,11,6,9,5,5,0.1
17728,19692,8,5,15,9,12,8,0.11
43997,19697,9,15,10,10,14,10,0.26
16654,19704,13,11,9,9,11,11,0.2
22168,19715,11,8,6,14,13,12,0.15
27887,19718,12,12,7,8,11,10,0.13
27944,19720,14,7,7,6,14,11,0.7
16230,19723,13,13,15,6,16,11,0.3
24994,19724,12,6,10,15,10,8,0.12
9458,19725,11,13,7,13,5,5,0.099
46131,19727,8,13,11,5,10,8,0.099
11871,19730,12,5,10,10,7,15,0.1
11871,19731,12,5,10,10,7,15,0.125
17851,19734,6,9,10,9,13,7,0.15
8381,19736,8,15,7,9,5,12,0.11
4023,19740,9,8,11,11,5,13,0.115
28184,19741,10,13,7,12,11,8,0.1
25325,19744,15,8,13,13,15,11,0.3
3523,19745,10,10,5,9,6,15,0.113
39264,19747,6,11,15,8,5,5,0.098
2612,19750,14,8,10,9,12,10,0.15
6809,19760,5,15,15,6,6,5,0.08
6809,19761,5,15,15,6,6,5,0.095
8319,19763,15,15,12,13,8,8,0.21
13546,19764,8,6,6,7,7,8,0.083
52490,19765,9,15,15,9,12,6,0.11
17559,19766,9,16,15,6,14,10,0.18
18085,19767,9,15,12,14,7,6,0.18
4465,19770,16,8,7,14,15,6,0.18
17426,19771,14,10,6,12,6,8,0.18
12244,19772,9,6,7,12,13,7,0.18
48812,19773,8,6,15,8,7,12,0.18
17726,19775,15,14,15,9,9,6,0.18
24252,19776,10,6,14,6,6,8,0.18
44448,19778,13,16,8,16,7,7,0.18
32426,19780,14,13,5,12,7,12,0.17
18193,19781,11,15,9,15,7,10,0.15
16165,19785,5,13,14,14,5,11,0.12
6396,19786,11,15,12,6,6,13,0.14
18443,19790,8,5,9,10,7,10,0.09
11598,19793,8,10,14,6,13,11,0.12
10547,19795,9,12,8,11,7,11,0.12
18024,19797,6,8,15,8,5,5,0.095
3902,19798,13,8,8,7,6,5,0.095
6762,19800,10,12,13,11,13,7,0.2
35145,19802,7,6,13,12,8,11,0.12
3244,19803,6,5,11,11,7,6,0.09
7487,19807,9,10,5,13,5,14,0.1
21667,19809,5,15,6,9,8,5,0.14
24196,19815,5,5,9,5,7,10,0.099
24413,19816,11,13,8,13,11,15,0.298
21289,19818,11,12,13,6,12,6,0.199
15078,19821,12,6,11,15,14,7,0.1
15078,19822,12,6,11,15,14,7,0.153
8251,19823,11,9,9,9,10,9,0.16
11453,19824,6,11,13,9,12,12,0.12
21052,19827,9,14,9,9,12,7,0.16
7155,19829,16,8,16,13,15,6,0.4
12839,19832,13,13,8,12,7,9,0.18
